Interaction_ID,User_ID,Appliance_ID,Home_Appliance,Category,Event_Type,User_Rating_Given,Purchased,Interaction_Date,Session_Duration_sec,Company,Country,Smart_Feature,WiFi_Connectivity,Voice_Control,App_Control,Energy_Rating,Annual_Energy_Consumption_kWh,Power_Consumption_Watts,Price_INR,Budget_Segment,Warranty_Years,Noise_Level_Category,Noise_Level_dB,Weight_kg,Suitable_Room,Installation_Required,Portable,Child_Lock,Auto_Shutoff,Timer_Function,Inverter_Technology,Color,Material,Size_Category,Remote_Control,Touch_Control,Display_Type,Connectivity,Power_Source,Certifications,User_Rating,Number_of_Reviews,Recommended_For,Maintenance_Level,Lifespan_Years,Eco_Friendly,Made_in_India,After_Sales_Service,Availability,Age_Group,Gender,Occupation,City,Home_Type,Budget_Preference,Smart_Home_Interest,Eco_Conscious,Preferred_Category
11256,U1644,4893,Modem,Networking,wishlist,3.8,0,2024-03-02,,Xiaomi,China,Yes,Yes,No,Yes,A+++,57.5,24,48300,Premium,1,Silent (30-40 dB),55,62.4,Home Office,No,Yes,Yes,Yes,Yes,Yes,Rose Gold,Mixed,Small,Yes,Yes,,Z-Wave,Electric,ISI,3.2,21298,Offices,Medium,13,Yes,No,Poor,Online Only,18-25,Male,Business Owner,Bangalore,Independent House,Premium,Yes,Yes,Smart Home
11257,U1956,2610,Massager,Personal Care,view,,0,2024-06-15,145.0,Braun,Germany,Yes,Yes,No,Yes,D,2789.1,1198,10600,Mid-Range,2,Very Loud (>70 dB),40,38.0,Bedroom,No,Yes,Yes,Yes,No,No,Matte Black,Carbon Fiber,Medium,No,Yes,,,Electric,CE+RoHS,3.4,30498,All,Low,9,No,No,Good,Online Only,26-35,Male,Working Professional,Mumbai,Independent House,Mid-Range,No,Yes,Security
11258,U0127,609,Smart Air Conditioner,Climate,view,,0,2024-01-04,24.0,Crompton,India,Yes,Yes,No,Yes,A+++,2085.0,3264,121400,Luxury,5,Moderate (41-55 dB),72,19.4,Living Room,Yes,Yes,Yes,Yes,Yes,Yes,Stainless Steel,Cast Iron,Medium,Yes,Yes,Digital,,Electric,ISI,2.6,56343,Couples,High,7,Yes,Yes,Poor,Select Cities,36-45,Female,Student,Jaipur,PG/Hostel,Mid-Range,No,No,Climate
11259,U1323,1332,Aquarium Heater,Pet,purchase,3.2,1,2023-08-20,,PetSafe,United States,No,No,No,No,C,33.4,18,9900,Mid-Range,1,Ultra Silent (<30 dB),68,35.7,Any,No,Yes,Yes,No,Yes,No,Dark Blue,Carbon Fiber,Medium,No,Yes,,,Electric,RoHS,3.1,83191,Animal Lovers,Medium,6,No,No,Poor,Pan India,18-25,Male,Homemaker,Jaipur,Apartment,Mid-Range,Yes,Yes,Fitness
11260,U1411,2122,Pressure Washer,Cleaning,view,,0,2024-01-29,40.0,Black & Decker,United States,No,No,No,No,A++,2079.5,1040,69800,Luxury,2,Very Loud (>70 dB),36,66.5,Any,No,Yes,No,Yes,Yes,No,Stainless Steel,Polycarbonate,Extra Large,No,No,,,Electric,ISI+BIS,3.9,2922,Bachelors,Medium,15,Yes,No,Poor,Online Only,36-45,Male,Business Owner,Lucknow,Apartment,Luxury,Yes,No,Networking
11261,U0758,690,Router,Networking,add_to_cart,,0,2023-12-12,,D-Link,Taiwan,Yes,No,No,No,A+,43.8,18,48200,Premium,2,Loud (56-70 dB),41,47.3,Home Office,No,No,Yes,No,Yes,No,Stainless Steel,Polycarbonate,Large,Yes,Yes,,,Electric,Energy Star,2.6,56274,Students,Low,20,Yes,No,Average,Metro Cities,36-45,Male,Homemaker,Hyderabad,Apartment,Mid-Range,No,Yes,Networking
11262,U0520,3073,Electric Skillet,Kitchen,view,,0,2024-07-20,7.0,LG,South Korea,Yes,Yes,Yes,No,A+,3621.7,1885,27400,Premium,3,Silent (30-40 dB),77,59.4,Kitchen,No,Yes,Yes,Yes,Yes,No,Dark Blue,Ceramic,Large,Yes,Yes,OLED,Zigbee,Electric,BIS,4.1,86201,Working Professionals,Low,18,Yes,No,Average,Metro Cities,26-35,Other,Working Professional,Delhi,PG/Hostel,Premium,Yes,No,Laundry
11263,U1215,160,Booster Pump,Outdoor,view,,0,2023-09-14,397.0,Kirloskar,India,Yes,No,No,No,A++,10672.8,4432,158100,Luxury,4,Ultra Silent (<30 dB),71,65.6,Basement,Yes,Yes,Yes,No,No,No,Silver,Glass,Large,No,Yes,,,Electric,CE,4.0,76378,Homeowners,High,18,Yes,Yes,Average,Select Cities,18-25,Female,Retired,Lucknow,PG/Hostel,Luxury,Yes,Yes,Entertainment
11264,U1086,3003,Smart Bulb,Smart Home,add_to_cart,,0,2023-06-06,,Philips,Netherlands,Yes,Yes,Yes,Yes,B,69.2,64,3600,Mid-Range,1,Ultra Silent (<30 dB),31,15.2,Living Room,No,Yes,Yes,Yes,No,No,Stainless Steel,Polycarbonate,Compact,Yes,Yes,,Zigbee,Dual,ISI+BIS,2.7,44452,Tech Enthusiasts,Low,16,Yes,No,Good,Select Cities,26-35,Female,Student,Mumbai,PG/Hostel,Mid-Range,Yes,Yes,Power
11265,U1991,3636,Router,Networking,view,,0,2024-11-03,228.0,Xiaomi,China,Yes,No,No,No,A+++,52.8,35,9800,Mid-Range,3,Silent (30-40 dB),51,41.0,Any,No,No,No,Yes,Yes,Yes,Champagne,Mixed,Extra Large,Yes,Yes,,,Electric,ISI,3.4,64410,Offices,High,8,Yes,No,Average,Pan India,46-55,Male,Working Professional,Bangalore,Independent House,Premium,Yes,Yes,Networking
11266,U0925,2287,Freezer,Kitchen,add_to_cart,,0,2024-04-11,,Philips,Netherlands,No,No,No,No,B,3963.6,1587,4800,Mid-Range,4,Silent (30-40 dB),67,21.8,Kitchen,No,Yes,Yes,Yes,Yes,No,White,Ceramic,Medium,No,No,,,Electric,CE,4.4,88301,Working Professionals,Low,8,No,No,Good,Online Only,55+,Female,Homemaker,Delhi,Apartment,Mid-Range,Yes,Yes,Cleaning
11267,U0335,1868,Network Attached Storage,Networking,purchase,4.4,1,2024-11-23,,Asus,Taiwan,Yes,Yes,Yes,No,A++,23.5,29,14300,Mid-Range,1,Very Loud (>70 dB),59,80.3,Any,No,No,Yes,Yes,Yes,No,Rose Gold,Glass,Compact,Yes,Yes,,Z-Wave,Electric,BIS,3.9,38622,Offices,Low,3,Yes,No,Poor,Online Only,18-25,Male,Homemaker,Delhi,Apartment,Mid-Range,No,Yes,Personal Care
11268,U1189,417,Water Pump,Outdoor,add_to_cart,,0,2023-03-30,,Chamberlain,United States,No,No,No,No,A+,297.0,455,12600,Mid-Range,3,Silent (30-40 dB),62,2.6,Garage,Yes,Yes,No,No,Yes,No,Matte Black,Plastic,Small,No,No,,,Electric,ISI,3.5,85103,Homeowners,Low,9,Yes,No,Excellent,Select Cities,36-45,Female,Working Professional,Ahmedabad,PG/Hostel,Mid-Range,Yes,Yes,Outdoor
11269,U0043,931,Printer,Tools,purchase,5.0,1,2023-01-27,,Bosch,Germany,No,No,No,No,A+++,1110.6,2817,39000,Premium,3,Moderate (41-55 dB),32,75.5,Garage,No,No,No,No,Yes,No,White,Polycarbonate,Large,No,No,,,Electric,BIS,4.4,13458,Homeowners,Low,15,Yes,No,Average,Pan India,18-25,Female,Homemaker,Jaipur,Apartment,Premium,Yes,Yes,Security
11270,U1004,511,Weather Station,Smart Home,add_to_cart,,0,2023-11-26,,Xiaomi,China,Yes,Yes,No,Yes,A+,106.0,90,17500,Premium,1,Silent (30-40 dB),38,64.2,Bedroom,No,Yes,No,No,No,No,Red,ABS Plastic,Small,Yes,Yes,,Zigbee,Dual,BIS,3.5,61644,Tech Enthusiasts,High,16,Yes,No,Good,Metro Cities,36-45,Female,Working Professional,Pune,Apartment,Premium,Yes,No,Security
11271,U1971,4272,Waffle Maker,Kitchen,view,,0,2023-09-28,14.0,Panasonic,Japan,Yes,Yes,No,Yes,C,2002.9,1756,147600,Luxury,4,Ultra Silent (<30 dB),36,18.3,Kitchen,No,Yes,Yes,Yes,Yes,No,Silver,Mixed,Large,Yes,Yes,,WiFi,Electric,RoHS,4.5,60925,Couples,Medium,18,No,No,Excellent,Online Only,18-25,Female,Working Professional,Chennai,PG/Hostel,Mid-Range,Yes,Yes,Kitchen
11272,U1815,3895,Alarm Clock,Decor,add_to_cart,,0,2023-03-02,,Sonata,India,No,No,No,No,A++,10.9,21,7200,Mid-Range,1,Silent (30-40 dB),53,85.4,Bedroom,No,No,Yes,No,Yes,No,Stainless Steel,Stainless Steel,Small,No,Yes,,,Battery,RoHS,4.7,15254,Families,High,11,Yes,Yes,Poor,Metro Cities,18-25,Female,Student,Kolkata,Apartment,Mid-Range,Yes,No,Laundry
11273,U0679,2293,Electric Toothbrush,Personal Care,add_to_cart,,0,2023-10-29,,Syska,India,No,No,No,No,B,3596.4,1627,20100,Premium,2,Moderate (41-55 dB),75,70.5,Bathroom,No,Yes,Yes,Yes,No,No,Red,Ceramic,Medium,No,No,,,Electric,Energy Star,3.9,90804,Working Professionals,High,10,Yes,Yes,Average,Metro Cities,26-35,Male,Working Professional,Kolkata,Apartment,Premium,No,No,Cleaning
11274,U0306,2581,Wall Clock,Decor,wishlist,3.3,0,2024-10-21,,Philips,Netherlands,No,No,No,No,C,22.9,16,7700,Mid-Range,1,Ultra Silent (<30 dB),30,8.0,Living Room,No,No,No,Yes,No,No,Gold,ABS Plastic,Medium,Yes,No,,,Electric,BIS+ISI,3.5,38127,Families,Low,5,Yes,No,Poor,Pan India,55+,Male,Student,Mumbai,Villa,Mid-Range,Yes,Yes,Tools
11275,U1855,526,Tankless Water Heater,Bathroom,purchase,4.3,1,2024-04-24,,Havells,India,No,No,No,No,D,2686.8,1607,11100,Mid-Range,5,Loud (56-70 dB),54,54.4,Bathroom,Yes,Yes,No,No,Yes,No,Dark Blue,Aluminum,Medium,Yes,No,,,Electric,BIS+ISI,4.6,7746,Bachelors,Low,9,No,Yes,Poor,Metro Cities,26-35,Male,Working Professional,Bangalore,Independent House,Mid-Range,Yes,Yes,Entertainment
11276,U0213,523,Pressure Washer,Cleaning,purchase,3.9,1,2024-05-16,,Philips,Netherlands,No,No,No,No,A+,175.6,505,51900,Premium,2,Moderate (41-55 dB),78,86.0,Kitchen,No,No,Yes,Yes,No,No,Blue,Ceramic,Small,Yes,No,,,Electric,ISI+BIS,3.7,87276,Families,Medium,5,Yes,No,Average,Metro Cities,36-45,Male,Homemaker,Bangalore,Independent House,Premium,No,No,Decor
11277,U0670,4653,Mini Fridge,Kitchen,add_to_cart,,0,2024-07-18,,Instant Pot,Canada,Yes,Yes,No,Yes,A+++,127.8,292,1100,Budget,4,Silent (30-40 dB),59,30.2,Kitchen,No,No,Yes,Yes,Yes,No,White,Glass,Small,No,Yes,Analog,WiFi,Electric,Energy Star,3.4,1964,Bachelors,High,17,Yes,No,Poor,Metro Cities,26-35,Male,Student,Hyderabad,Independent House,Budget,No,Yes,Power
11278,U0629,3809,Hair Dryer,Personal Care,add_to_cart,,0,2024-01-06,,Waterpik,United States,No,No,No,No,B,59.4,122,13800,Mid-Range,3,Very Loud (>70 dB),43,67.0,Bathroom,No,Yes,Yes,Yes,Yes,Yes,White,Glass,Medium,Yes,No,,,Electric,CE+RoHS,4.0,24560,Women,Medium,12,No,No,Excellent,Select Cities,26-35,Female,Working Professional,Ahmedabad,Villa,Mid-Range,Yes,No,Laundry
11279,U1443,3751,Citrus Juicer,Kitchen,add_to_cart,,0,2024-09-29,,Usha,India,No,No,No,No,C,1721.9,1874,70100,Luxury,2,Moderate (41-55 dB),54,23.0,Kitchen,No,No,Yes,Yes,Yes,No,Blue,Glass,Compact,Yes,No,LCD,,Electric,CE+RoHS,3.6,37524,Working Professionals,High,13,No,Yes,Excellent,Pan India,26-35,Female,Business Owner,Ahmedabad,Independent House,Luxury,Yes,Yes,Smart Home
11280,U1378,1711,Epilator,Personal Care,purchase,4.3,1,2024-11-09,,Panasonic,Japan,No,No,No,No,B,1149.6,1029,22800,Premium,3,Loud (56-70 dB),59,62.3,Bathroom,No,Yes,No,Yes,Yes,No,Grey,Stainless Steel,Compact,No,No,,,Electric,ISI+BIS,3.9,46029,All,High,18,No,No,Good,Pan India,26-35,Male,Working Professional,Chennai,Villa,Mid-Range,No,Yes,Personal Care
11281,U1753,768,Modem,Networking,view,,0,2023-04-29,142.0,TP-Link,China,Yes,No,No,No,B,65.3,43,31900,Premium,1,Very Loud (>70 dB),26,48.0,Home Office,No,No,No,No,Yes,Yes,Dark Blue,Stainless Steel,Extra Large,No,Yes,,,Electric,CE+RoHS,4.0,86985,Work From Home,Medium,11,Yes,No,Average,Online Only,26-35,Male,Working Professional,Delhi,PG/Hostel,Mid-Range,No,Yes,Networking
11282,U0729,4960,Aquarium Filter,Pet,add_to_cart,,0,2024-06-18,,Sera,Germany,No,No,No,No,A+++,128.1,71,7000,Mid-Range,2,Very Loud (>70 dB),76,48.7,Any,No,No,Yes,Yes,No,No,Black,Glass,Small,Yes,No,,,Electric,BIS+ISI,3.3,70768,Animal Lovers,Low,11,Yes,No,Excellent,Pan India,36-45,Male,Retired,Lucknow,Independent House,Mid-Range,No,Yes,Security
11283,U1513,4132,Cooktop,Kitchen,view,,0,2024-09-08,38.0,Cuisinart,United States,No,No,No,No,A+,3334.1,1908,20200,Premium,3,Loud (56-70 dB),60,79.2,Kitchen,No,No,Yes,Yes,Yes,Yes,Blue,Cast Iron,Large,No,No,LCD,,Electric,BIS,3.1,4083,Families,Low,16,Yes,No,Excellent,Online Only,46-55,Female,Retired,Mumbai,Villa,Premium,No,Yes,Security
11284,U0233,3279,Tea Maker,Kitchen,add_to_cart,,0,2023-12-27,,Usha,India,Yes,Yes,Yes,Yes,C,3414.9,1847,23200,Premium,3,Loud (56-70 dB),73,62.2,Kitchen,No,Yes,Yes,Yes,Yes,Yes,Silver,Polycarbonate,Large,No,Yes,Digital,WiFi+Bluetooth,Electric,BIS+ISI,4.4,11108,Bachelors,High,6,Yes,Yes,Good,Online Only,36-45,Male,Working Professional,Jaipur,PG/Hostel,Premium,Yes,No,Laundry
11285,U0288,4246,OTG Oven,Kitchen,purchase,2.8,1,2024-07-05,,Black & Decker,United States,No,No,No,No,B,169.9,469,116800,Luxury,3,Very Loud (>70 dB),39,48.9,Kitchen,No,No,Yes,Yes,Yes,Yes,Champagne,Aluminum,Extra Large,No,No,Digital,,Electric,CE,2.8,80963,Couples,Low,15,Yes,No,Average,Select Cities,46-55,Female,Business Owner,Mumbai,PG/Hostel,Luxury,Yes,Yes,Networking
11286,U1983,2503,Smart Dryer,Laundry,add_to_cart,,0,2024-06-21,,Onida,India,Yes,Yes,No,Yes,A+++,3558.4,1925,12000,Mid-Range,5,Very Loud (>70 dB),30,6.3,Utility Room,No,Yes,Yes,No,Yes,Yes,Rose Gold,Plastic,Extra Large,No,Yes,,Bluetooth,Electric,Energy Star,4.5,82293,Families,Low,4,Yes,Yes,Excellent,Metro Cities,46-55,Female,Student,Hyderabad,PG/Hostel,Mid-Range,Yes,Yes,Decor
11287,U1389,487,Smart Dryer,Laundry,view,,0,2024-11-23,608.0,LG,South Korea,Yes,Yes,Yes,No,A+++,2591.3,2632,29800,Premium,5,Very Loud (>70 dB),55,21.1,Utility Room,No,No,Yes,Yes,Yes,Yes,Rose Gold,Carbon Fiber,Large,No,Yes,,Zigbee,Electric,ISI,2.9,98871,Bachelors,Medium,3,Yes,No,Poor,Select Cities,55+,Female,Homemaker,Delhi,Independent House,Premium,Yes,No,Climate
11288,U0887,4319,Smart Switch,Smart Home,purchase,2.9,1,2023-12-26,,Philips,Netherlands,Yes,Yes,Yes,Yes,A,53.9,39,3900,Mid-Range,3,Ultra Silent (<30 dB),65,26.9,Any,No,No,No,No,No,No,Champagne,ABS Plastic,Compact,Yes,Yes,,Bluetooth,Solar,CE+RoHS,2.6,2133,Bachelors,Medium,5,No,No,Average,Select Cities,46-55,Male,Student,Jaipur,Independent House,Budget,Yes,Yes,Smart Home
11289,U0409,1010,Hot Dog Maker,Kitchen,add_to_cart,,0,2023-09-12,,De'Longhi,Italy,No,No,No,No,A+++,2022.4,2379,17600,Premium,4,Very Loud (>70 dB),75,68.0,Kitchen,No,No,Yes,Yes,Yes,No,Stainless Steel,Aluminum,Medium,No,No,LCD,,Electric,RoHS,4.1,19513,Students,Low,14,Yes,No,Average,Select Cities,36-45,Female,Business Owner,Mumbai,Apartment,Premium,Yes,No,Power
11290,U0845,988,Sous Vide Cooker,Kitchen,wishlist,4.5,0,2024-12-11,,Panasonic,Japan,Yes,Yes,Yes,Yes,B,2770.3,2031,28600,Premium,3,Ultra Silent (<30 dB),51,13.5,Kitchen,No,No,Yes,Yes,Yes,No,Matte Black,Aluminum,Large,Yes,Yes,Digital,WiFi,Electric,ISI,4.8,44539,Families,Medium,8,Yes,No,Excellent,Select Cities,46-55,Male,Working Professional,Lucknow,Independent House,Premium,No,No,Tools
11291,U1058,1969,Sewing Machine,Hobby,view,,0,2024-03-15,22.0,Singer,United States,Yes,Yes,Yes,Yes,A++,1993.3,829,10300,Mid-Range,2,Moderate (41-55 dB),25,5.2,Any,No,No,No,Yes,No,No,Rose Gold,Cast Iron,Extra Large,No,Yes,,Zigbee,Electric,BIS+ISI,3.0,76742,Creators,Low,10,Yes,No,Poor,Online Only,26-35,Female,Working Professional,Mumbai,Independent House,Mid-Range,Yes,Yes,Hobby
11292,U0848,2503,Smart Dryer,Laundry,add_to_cart,,0,2023-08-06,,Onida,India,Yes,Yes,No,Yes,A+++,3558.4,1925,12000,Mid-Range,5,Very Loud (>70 dB),30,6.3,Utility Room,No,Yes,Yes,No,Yes,Yes,Rose Gold,Plastic,Extra Large,No,Yes,,Bluetooth,Electric,Energy Star,4.5,82293,Families,Low,4,Yes,Yes,Excellent,Metro Cities,18-25,Male,Homemaker,Bangalore,PG/Hostel,Mid-Range,No,Yes,Decor
11293,U1177,3979,Stand Mixer,Kitchen,wishlist,2.8,0,2023-02-25,,Pigeon,India,Yes,Yes,Yes,Yes,A+,510.7,1410,148900,Luxury,2,Silent (30-40 dB),37,68.2,Kitchen,No,No,Yes,Yes,Yes,No,White,ABS Plastic,Extra Large,No,Yes,LED,Zigbee,Electric,BIS,2.8,54101,Working Professionals,Medium,6,Yes,Yes,Poor,Online Only,26-35,Female,Working Professional,Ahmedabad,Apartment,Mid-Range,Yes,No,Kitchen
11294,U0872,2594,Carbon Monoxide Detector,Security,wishlist,3.3,0,2024-09-18,,Honeywell,United States,Yes,Yes,Yes,No,B,31.1,20,41200,Premium,2,Moderate (41-55 dB),70,80.2,Any,Yes,Yes,No,No,No,No,Black,Carbon Fiber,Compact,Yes,Yes,,WiFi,Dual,BIS+ISI,4.3,55879,Homeowners,Low,7,No,No,Poor,Select Cities,36-45,Male,Homemaker,Pune,Apartment,Mid-Range,No,Yes,Security
11295,U1288,3489,Clock,Decor,add_to_cart,,0,2024-08-23,,Orpat,India,No,No,No,No,A++,8.6,28,2700,Budget,3,Silent (30-40 dB),62,67.9,Bedroom,No,No,Yes,Yes,No,No,Silver,Glass,Compact,No,No,,,Dual,Energy Star,3.1,72163,Gifting,Medium,12,Yes,Yes,Excellent,Metro Cities,36-45,Male,Student,Hyderabad,Apartment,Budget,No,Yes,Security
11296,U0766,4722,Air Quality Monitor,Smart Home,purchase,3.4,1,2024-09-08,,Samsung,South Korea,Yes,Yes,Yes,Yes,D,98.9,41,1500,Budget,2,Loud (56-70 dB),65,37.8,Bedroom,No,No,No,No,Yes,No,Rose Gold,Stainless Steel,Medium,Yes,Yes,,WiFi+Bluetooth,Dual,ISI+BIS,3.2,57003,Tech Enthusiasts,Low,8,No,No,Poor,Select Cities,26-35,Female,Student,Jaipur,Independent House,Budget,Yes,Yes,Outdoor
11297,U0016,1610,Air Quality Monitor,Smart Home,purchase,4.7,1,2024-11-26,,Wipro,India,Yes,Yes,Yes,No,A+,161.7,69,14000,Mid-Range,3,Ultra Silent (<30 dB),68,40.6,Any,No,Yes,No,No,Yes,No,Matte Black,Mixed,Compact,Yes,Yes,,Zigbee,Electric,BIS+ISI,3.0,5421,Tech Enthusiasts,High,8,Yes,Yes,Average,Online Only,26-35,Female,Working Professional,Chennai,Apartment,Premium,Yes,No,Smart Home
11298,U1951,2186,Pool Pump,Outdoor,view,,0,2023-04-28,15.0,Chamberlain,United States,No,No,No,No,A+++,3558.1,2691,7000,Mid-Range,2,Moderate (41-55 dB),58,17.8,Outdoor,Yes,No,No,No,Yes,No,Grey,Aluminum,Medium,Yes,No,,,Electric,RoHS,3.4,71596,Homeowners,Medium,11,Yes,No,Good,Select Cities,18-25,Other,Student,Hyderabad,Apartment,Mid-Range,Yes,Yes,Pet
11299,U0187,726,Set Top Box,Entertainment,add_to_cart,,0,2023-04-20,,Hisense,China,Yes,Yes,No,No,A+++,6.1,10,294700,Luxury,2,Loud (56-70 dB),44,28.0,Home Office,No,No,No,No,No,No,Matte Black,Mixed,Medium,Yes,Yes,OLED,Z-Wave,Electric,BIS,4.7,11678,Gamers,Low,14,Yes,No,Average,Online Only,26-35,Male,Business Owner,Kolkata,Independent House,Luxury,No,Yes,Outdoor
11300,U0183,3256,Electric Kettle,Kitchen,add_to_cart,,0,2023-11-06,,Philips,Netherlands,Yes,Yes,Yes,Yes,A++,1055.8,2322,2800,Budget,3,Moderate (41-55 dB),51,56.4,Kitchen,No,No,Yes,Yes,Yes,No,Champagne,Cast Iron,Extra Large,No,Yes,OLED,WiFi,Electric,ISI,3.1,52095,Couples,Medium,10,Yes,No,Excellent,Online Only,26-35,Male,Student,Bangalore,PG/Hostel,Budget,Yes,No,Laundry
11301,U0547,3242,OTG Oven,Kitchen,wishlist,3.8,0,2024-06-23,,Breville,Australia,No,No,No,No,D,4070.3,2745,29700,Premium,4,Very Loud (>70 dB),35,40.2,Kitchen,No,No,Yes,Yes,Yes,No,Red,Cast Iron,Small,Yes,Yes,,,Electric,BIS,4.0,83863,Bachelors,Medium,15,No,No,Good,Metro Cities,36-45,Female,Retired,Pune,PG/Hostel,Premium,No,No,Entertainment
11302,U1090,4111,Pressure Washer,Cleaning,purchase,3.8,1,2023-06-12,,Ecovacs,China,No,No,No,No,A+,2647.5,1503,24800,Premium,2,Moderate (41-55 dB),64,6.6,Kitchen,No,No,No,No,No,No,Black,ABS Plastic,Small,Yes,No,,,Electric,ISI+BIS,3.7,63840,Pet Owners,Low,17,Yes,No,Average,Metro Cities,26-35,Female,Homemaker,Delhi,Apartment,Mid-Range,No,No,Cleaning
11303,U0415,34,Hot Dog Maker,Kitchen,add_to_cart,,0,2024-01-17,,Cuisinart,United States,Yes,Yes,Yes,Yes,A,4035.9,1631,40300,Premium,3,Ultra Silent (<30 dB),33,45.4,Kitchen,No,Yes,Yes,Yes,Yes,No,Black,Polycarbonate,Large,No,Yes,OLED,Zigbee,Electric,CE+RoHS,2.5,18904,Couples,High,6,Yes,No,Excellent,Online Only,36-45,Male,Working Professional,Jaipur,Apartment,Premium,Yes,Yes,Laundry
11304,U0410,3867,Gaming Console,Entertainment,view,,0,2024-07-03,188.0,Vu,India,Yes,No,No,No,B,543.3,427,128400,Luxury,3,Moderate (41-55 dB),39,29.3,Bedroom,No,Yes,No,Yes,Yes,No,Dark Blue,Glass,Medium,Yes,Yes,LCD,,Electric,BIS,3.6,90153,Families,Medium,17,No,Yes,Good,Metro Cities,26-35,Other,Student,Ahmedabad,Villa,Budget,Yes,Yes,Entertainment
11305,U1583,3998,Wall Clock,Decor,add_to_cart,,0,2024-10-29,,Ajanta,India,No,No,No,No,A+,7.0,6,1400,Budget,1,Very Loud (>70 dB),41,70.1,Living Room,No,Yes,No,No,Yes,No,Dark Blue,Mixed,Medium,No,No,,,Solar,CE+RoHS,3.7,18685,Gifting,Medium,5,Yes,Yes,Excellent,Metro Cities,26-35,Male,Student,Pune,Independent House,Budget,Yes,Yes,Decor
11306,U0377,494,Can Opener,Kitchen,purchase,4.0,1,2023-08-19,,Samsung,South Korea,No,No,No,No,D,2238.5,1847,145000,Luxury,4,Silent (30-40 dB),51,17.0,Kitchen,No,No,Yes,Yes,Yes,No,Dark Blue,ABS Plastic,Medium,No,No,OLED,,Electric,ISI,4.5,34554,Couples,Medium,13,Yes,No,Good,Online Only,26-35,Female,Working Professional,Bangalore,Independent House,Premium,Yes,Yes,Kitchen
11307,U1466,4235,Garage Door Motor,Outdoor,purchase,4.0,1,2023-10-13,,Chamberlain,United States,No,No,No,No,D,9553.6,4195,60100,Luxury,3,Very Loud (>70 dB),49,4.7,Outdoor,Yes,No,No,Yes,Yes,No,Black,Glass,Medium,No,Yes,,,Electric,ISI,4.9,60983,Garden Enthusiasts,High,14,No,No,Average,Pan India,26-35,Male,Working Professional,Jaipur,Apartment,Mid-Range,No,Yes,Outdoor
11308,U0193,4775,3D Printer,Hobby,purchase,3.7,1,2024-07-10,,Usha,India,No,No,No,No,C,764.8,937,49100,Premium,3,Very Loud (>70 dB),56,45.5,Any,No,No,No,Yes,Yes,No,Gold,Aluminum,Extra Large,No,No,,,Electric,RoHS,4.0,32473,Creators,Medium,5,No,Yes,Poor,Select Cities,26-35,Male,Business Owner,Mumbai,PG/Hostel,Premium,Yes,Yes,Networking
11309,U1040,2728,Electric Tandoor,Kitchen,view,,0,2024-05-13,141.0,Crompton,India,No,No,No,No,B,129.4,200,128500,Luxury,2,Very Loud (>70 dB),43,36.8,Kitchen,No,No,Yes,Yes,Yes,No,Black,Ceramic,Medium,Yes,Yes,Analog,,Electric,RoHS,2.7,16222,Students,Medium,3,No,Yes,Poor,Metro Cities,36-45,Female,Business Owner,Ahmedabad,Independent House,Luxury,Yes,Yes,Entertainment
11310,U0175,2192,Dough Maker,Kitchen,view,,0,2024-11-23,474.0,LG,South Korea,No,No,No,No,A+,2433.1,2246,37900,Premium,3,Loud (56-70 dB),47,27.2,Kitchen,No,No,Yes,Yes,Yes,Yes,Red,Polycarbonate,Extra Large,No,No,OLED,,Electric,ISI,3.7,83288,Families,High,9,Yes,No,Average,Online Only,26-35,Male,Homemaker,Kolkata,Independent House,Mid-Range,No,No,Kitchen
11311,U1795,3755,Printer,Tools,wishlist,4.7,0,2024-03-14,,Makita,Japan,No,No,No,No,A+++,2811.4,2375,40000,Premium,1,Silent (30-40 dB),37,83.2,Any,No,No,Yes,No,Yes,No,Dark Blue,Aluminum,Medium,Yes,No,,,Electric,Energy Star,4.5,81741,DIY Enthusiasts,Medium,11,Yes,No,Poor,Pan India,55+,Male,Homemaker,Mumbai,Independent House,Premium,Yes,No,Kitchen
11312,U0165,24,Sprinkler System,Tools,add_to_cart,,0,2023-05-11,,Black & Decker,United States,Yes,Yes,Yes,Yes,B,4600.3,2599,44500,Premium,1,Loud (56-70 dB),45,16.6,Garage,No,No,No,No,No,No,Rose Gold,Plastic,Extra Large,Yes,Yes,,WiFi+Bluetooth,Electric,ISI+BIS,4.9,11231,Homeowners,High,15,No,No,Poor,Select Cities,26-35,Female,Working Professional,Chennai,Independent House,Premium,Yes,Yes,Climate
11313,U0857,3815,Chainsaw,Tools,add_to_cart,,0,2024-06-03,,Stanley,United States,Yes,No,No,No,C,933.1,1628,27900,Premium,1,Moderate (41-55 dB),31,15.5,Any,No,No,Yes,No,Yes,No,Grey,Mixed,Large,No,Yes,,,Electric,ISI+BIS,3.7,89705,DIY Enthusiasts,High,17,No,No,Good,Select Cities,46-55,Female,Homemaker,Hyderabad,Independent House,Premium,Yes,No,Pet
