Interaction_ID,User_ID,Appliance_ID,Home_Appliance,Category,Event_Type,User_Rating_Given,Purchased,Interaction_Date,Session_Duration_sec
13158,U1913,1323,Air Purifier,Climate,view,,0,2023-10-28,156.0
13159,U0866,1889,Smart Switch,Smart Home,view,,0,2024-01-24,341.0
13160,U1101,1142,Built In Oven,Kitchen,wishlist,3.8,0,2023-08-24,
13161,U0456,2117,Tower Fan,Climate,view,,0,2023-07-13,94.0
13162,U1784,3267,Air Quality Monitor,Smart Home,view,,0,2023-10-02,20.0
13163,U1822,4239,Air Quality Monitor,Smart Home,view,,0,2024-06-12,204.0
13164,U0493,201,Fermentation Crock,Hobby,view,,0,2024-02-17,43.0
13165,U1691,1787,Hedge Trimmer,Tools,purchase,1.7,1,2024-01-15,
13166,U1455,877,3D Printer,Hobby,purchase,3.8,1,2024-12-07,
13167,U0702,2769,Smoke Detector,Security,view,,0,2024-12-10,56.0
13168,U0199,3355,Voltage Stabilizer,Power,view,,0,2023-07-12,171.0
13169,U0073,972,Ice Cream Maker,Kitchen,view,,0,2023-03-10,124.0
13170,U0017,2916,Smart Vacuum,Cleaning,view,,0,2024-12-31,168.0
13171,U1174,2723,Juicer,Kitchen,view,,0,2024-08-08,92.0
13172,U1108,1037,Fabric Shaver,Laundry,purchase,4.9,1,2023-07-14,
13173,U0268,3918,Cooktop,Kitchen,view,,0,2023-11-22,0.0
13174,U0643,4183,Water Flosser,Personal Care,view,,0,2024-07-24,27.0
13175,U0381,3267,Air Quality Monitor,Smart Home,purchase,2.9,1,2023-09-22,
13176,U0340,3012,Router,Networking,wishlist,4.5,0,2024-05-13,
13177,U1094,4932,Fermentation Crock,Hobby,wishlist,3.3,0,2024-01-25,
13178,U0882,3446,Gas Stove,Kitchen,add_to_cart,,0,2023-06-01,
13179,U0953,1747,Soundbar,Entertainment,add_to_cart,,0,2023-05-18,
13180,U1205,4642,Smart Oven,Kitchen,purchase,3.1,1,2024-12-31,
13181,U0946,766,Massage Chair,Personal Care,view,,0,2023-04-15,30.0
13182,U0228,2626,Cotton Candy Machine,Hobby,purchase,4.0,1,2023-10-06,
13183,U0228,3782,Wine Cooler,Kitchen,purchase,4.1,1,2023-12-20,
13184,U0810,4251,Mini Fridge,Kitchen,wishlist,4.3,0,2023-05-22,
13185,U1750,2318,Modem,Networking,add_to_cart,,0,2024-11-09,
13186,U1788,3796,Clothesline Dryer,Laundry,view,,0,2024-05-11,2.0
13187,U1460,868,Waffle Maker,Kitchen,purchase,4.1,1,2024-01-07,
13188,U0277,3794,Aquarium Filter,Pet,view,,0,2024-11-09,68.0
13189,U1363,1239,Shoe Dryer,Laundry,purchase,3.5,1,2024-07-19,
13190,U0289,978,Smart Curtain Motor,Smart Home,view,,0,2023-07-23,50.0
13191,U0245,63,Television,Entertainment,wishlist,4.8,0,2024-12-17,
13192,U1487,1911,Weather Station,Smart Home,purchase,4.6,1,2023-01-21,
13193,U1677,2046,Subwoofer,Entertainment,wishlist,4.7,0,2024-10-25,
13194,U1543,2636,Smart Bulb,Smart Home,view,,0,2023-05-08,117.0
13195,U0745,1243,Massager,Personal Care,view,,0,2024-08-14,213.0
13196,U0863,2087,Electric Toothbrush,Personal Care,purchase,4.1,1,2024-08-19,
13197,U1840,1964,Network Attached Storage,Networking,view,,0,2024-02-02,104.0
13198,U1056,384,Yogurt Maker,Kitchen,view,,0,2023-02-13,165.0
13199,U1577,611,Air Fryer,Kitchen,purchase,4.3,1,2024-12-04,
13200,U1185,906,Window Air Conditioner,Climate,add_to_cart,,0,2024-02-25,
13201,U1721,1493,Coffee Grinder,Kitchen,view,,0,2023-06-10,43.0
13202,U1038,1613,Central Vacuum System,Cleaning,purchase,5.0,1,2024-08-24,
13203,U1300,695,Slush Machine,Hobby,purchase,4.1,1,2023-06-11,
13204,U0792,3442,Massager,Personal Care,wishlist,3.0,0,2023-01-30,
13205,U1027,4737,Foot Massager,Personal Care,purchase,2.9,1,2024-12-12,
13206,U1344,1881,Humidifier,Climate,purchase,4.7,1,2023-05-24,
13207,U1724,2066,Pressure Washer,Cleaning,view,,0,2023-06-09,37.0
13208,U0474,3590,Electric Skillet,Kitchen,view,,0,2023-03-11,19.0
13209,U0271,1759,Smart Plug,Smart Home,add_to_cart,,0,2024-05-19,
13210,U0235,1618,Boot Warmer,Laundry,wishlist,3.1,0,2023-03-14,
13211,U1187,3723,Window Cleaner Robot,Cleaning,view,,0,2024-07-26,27.0
13212,U1185,27,Pet Feeder,Pet,purchase,4.5,1,2023-01-22,
13213,U1548,3327,Modem,Networking,view,,0,2023-01-13,26.0
13214,U1192,1529,Hand Mixer,Kitchen,purchase,4.0,1,2023-11-15,
13215,U1794,2496,Built In Microwave,Kitchen,add_to_cart,,0,2024-10-17,
13216,U0074,4247,Massage Chair,Personal Care,wishlist,2.6,0,2023-01-03,
13217,U0884,543,Grill Microwave,Kitchen,wishlist,3.4,0,2024-05-05,
13218,U1460,2873,Handheld Vacuum,Cleaning,view,,0,2023-11-12,166.0
13219,U0439,1483,Window Cleaner Robot,Cleaning,purchase,5.0,1,2024-06-09,
13220,U0308,2202,Hedge Trimmer,Tools,view,,0,2023-08-21,11.0
13221,U1873,33,Hot Plate,Kitchen,wishlist,5.0,0,2023-07-28,
13222,U1069,278,Hair Curler,Personal Care,add_to_cart,,0,2023-09-11,
13223,U1178,4542,Gas Stove,Kitchen,purchase,4.3,1,2024-09-02,
13224,U0107,1771,Water Flosser,Personal Care,view,,0,2024-08-25,205.0
13225,U0826,638,Smart Garage Door Opener,Security,view,,0,2023-01-10,167.0
13226,U0665,3237,UV Water Purifier,Bathroom,purchase,4.0,1,2024-03-26,
13227,U1893,436,Built In Oven,Kitchen,add_to_cart,,0,2024-05-20,
13228,U1292,285,WiFi Extender,Networking,view,,0,2024-10-02,42.0
13229,U1116,2258,Dishwasher,Cleaning,view,,0,2024-01-24,72.0
13230,U0516,821,Label Maker,Tools,view,,0,2024-06-05,432.0
13231,U0021,3588,Ice Crusher,Kitchen,view,,0,2024-03-26,354.0
13232,U0167,857,Towel Warmer,Bathroom,add_to_cart,,0,2024-01-30,
13233,U1328,2754,Set Top Box,Entertainment,view,,0,2024-08-22,48.0
13234,U1166,4189,Printer,Tools,purchase,4.1,1,2023-01-29,
13235,U0861,2108,Thermostat,Climate,view,,0,2023-08-29,26.0
13236,U1734,1629,Smart Plug,Smart Home,add_to_cart,,0,2024-01-10,
13237,U1334,1552,Espresso Machine,Kitchen,wishlist,4.5,0,2023-12-24,
13238,U0564,2909,Subwoofer,Entertainment,add_to_cart,,0,2023-07-25,
13239,U0116,2106,Electric Fireplace,Climate,purchase,3.6,1,2023-12-11,
13240,U0077,1678,Label Maker,Tools,view,,0,2023-02-04,402.0
13241,U1317,2719,Vacuum Cleaner,Cleaning,view,,0,2023-12-27,34.0
13242,U0955,2308,Popcorn Maker,Kitchen,add_to_cart,,0,2023-03-21,
13243,U0787,4578,Hair Dryer,Personal Care,wishlist,4.7,0,2023-12-14,
13244,U1492,1831,Panini Press,Kitchen,wishlist,5.0,0,2024-06-08,
13245,U1944,1275,Table Fan,Climate,wishlist,4.6,0,2023-01-14,
13246,U1415,1826,Massager,Personal Care,add_to_cart,,0,2024-06-02,
13247,U0655,3980,Ice Crusher,Kitchen,add_to_cart,,0,2023-10-15,
13248,U0779,153,CCTV System,Security,view,,0,2024-03-06,518.0
13249,U0268,3276,Weather Station,Smart Home,add_to_cart,,0,2024-05-27,
13250,U0527,2252,Electric Skillet,Kitchen,add_to_cart,,0,2024-04-30,
13251,U0469,4164,Chainsaw,Tools,view,,0,2024-02-14,3.0
13252,U0571,3012,Router,Networking,purchase,5.0,1,2024-08-12,
13253,U1603,1075,Hot Plate,Kitchen,view,,0,2023-12-16,58.0
13254,U0495,3307,Automatic Pet Water Fountain,Pet,wishlist,3.0,0,2023-06-05,
13255,U1929,1375,Cooktop,Kitchen,wishlist,2.5,0,2024-05-23,
13256,U1055,3666,Robot Vacuum,Cleaning,purchase,1.9,1,2023-06-05,
13257,U0087,1276,Hair Straightener,Personal Care,add_to_cart,,0,2024-07-31,
13258,U1374,3025,Deep Fryer,Kitchen,purchase,3.2,1,2023-08-20,
13259,U1035,827,Smart Hub,Networking,purchase,5.0,1,2023-07-31,
13260,U0742,2945,Power Strip,Power,purchase,3.3,1,2023-03-06,
13261,U1955,298,Electric Grill,Kitchen,wishlist,3.6,0,2023-07-06,
13262,U0553,545,Bread Maker,Kitchen,purchase,3.3,1,2023-11-04,
13263,U1233,4398,Set Top Box,Entertainment,purchase,4.3,1,2024-07-26,
13264,U0202,1871,Heating Pad,Personal Care,view,,0,2023-07-15,6.0
13265,U1542,919,Smart Door Lock,Security,purchase,3.6,1,2024-01-28,
13266,U1341,1069,Handheld Vacuum,Cleaning,view,,0,2024-05-03,16.0
13267,U1272,4612,Boot Warmer,Laundry,view,,0,2023-02-25,271.0
13268,U1854,4288,Trimmer,Personal Care,view,,0,2023-04-17,65.0
13269,U1422,2418,Tankless Water Heater,Bathroom,add_to_cart,,0,2024-04-02,
13270,U1807,3950,Carbon Monoxide Detector,Security,view,,0,2024-02-03,95.0
13271,U1930,224,Towel Warmer,Bathroom,view,,0,2024-09-16,68.0
13272,U1925,3876,Electric Tandoor,Kitchen,view,,0,2024-03-17,36.0
13273,U1397,3507,Foot Massager,Personal Care,view,,0,2023-03-23,85.0
13274,U1081,898,Smart Bulb,Smart Home,view,,0,2023-01-27,178.0
13275,U0144,2516,Clothesline Dryer,Laundry,view,,0,2024-11-01,26.0
13276,U0357,232,Juicer,Kitchen,wishlist,4.8,0,2023-01-13,
13277,U0612,1949,Network Attached Storage,Networking,view,,0,2024-08-09,200.0
13278,U0981,2999,Clothesline Dryer,Laundry,purchase,4.1,1,2024-06-02,
13279,U0259,599,Pressure Washer,Cleaning,view,,0,2024-07-25,50.0
13280,U0929,3908,Heating Pad,Personal Care,view,,0,2024-06-25,240.0
13281,U1514,940,Bread Maker,Kitchen,view,,0,2024-10-11,35.0
13282,U0323,913,Fermentation Crock,Hobby,view,,0,2023-10-21,64.0
13283,U1853,912,Emergency Light,Security,view,,0,2024-03-22,12.0
13284,U1335,2494,Attic Fan,Climate,purchase,5.0,1,2024-07-01,
13285,U1132,109,Home Automation Controller,Networking,purchase,3.4,1,2023-08-18,
13286,U1414,189,Water Heater,Bathroom,add_to_cart,,0,2023-06-03,
13287,U0179,27,Pet Feeder,Pet,purchase,4.9,1,2024-08-27,
13288,U1521,298,Electric Grill,Kitchen,view,,0,2023-12-05,26.0
13289,U1058,438,Smart Hub,Networking,purchase,3.6,1,2023-06-27,
13290,U1746,4455,Steam Cleaner,Cleaning,wishlist,3.2,0,2023-04-29,
13291,U1555,2910,Pressure Washer,Cleaning,purchase,4.5,1,2023-11-23,
13292,U1461,4562,Exercise Bike,Fitness,view,,0,2024-02-01,5.0
13293,U1877,3690,Smart Speaker,Entertainment,view,,0,2023-06-01,131.0
13294,U1942,4050,Home Automation Controller,Networking,add_to_cart,,0,2023-12-08,
13295,U1086,3107,Water Softener,Bathroom,add_to_cart,,0,2024-05-30,
13296,U1535,640,Egg Cooker,Kitchen,wishlist,3.5,0,2023-10-28,
13297,U0350,3940,Air Quality Monitor,Smart Home,add_to_cart,,0,2023-03-22,
13298,U1976,1132,Video Doorbell,Security,view,,0,2024-09-03,1.0
13299,U1207,446,Clock,Decor,purchase,5.0,1,2024-01-21,
13300,U1468,2926,Smart Plug,Smart Home,wishlist,3.9,0,2023-08-15,
13301,U0961,3758,Hedge Trimmer,Tools,view,,0,2024-02-24,57.0
13302,U0931,64,Stand Mixer,Kitchen,add_to_cart,,0,2024-09-24,
13303,U0670,1579,Battery Charger,Power,view,,0,2024-08-13,12.0
13304,U1752,1852,Automatic Pet Water Fountain,Pet,view,,0,2024-06-08,50.0
13305,U1325,2217,Hair Curler,Personal Care,view,,0,2023-07-12,9.0
13306,U0617,1972,Baby Food Maker,Kitchen,view,,0,2024-09-25,113.0
13307,U0765,4946,Home Brewing Kit,Hobby,purchase,3.2,1,2024-05-16,
13308,U1449,1794,Electric Drill,Tools,purchase,2.7,1,2024-02-04,
13309,U1511,2042,Kegerator,Hobby,purchase,2.2,1,2024-02-27,
13310,U1194,2913,Cotton Candy Machine,Hobby,view,,0,2024-10-20,160.0
13311,U1886,1653,Water Filter,Bathroom,view,,0,2024-10-14,120.0
13312,U0302,2227,Network Attached Storage,Networking,wishlist,4.7,0,2024-08-29,
13313,U0199,3290,Lawn Mower,Tools,view,,0,2023-07-14,25.0
13314,U1369,557,Vacuum Cleaner,Cleaning,view,,0,2023-01-14,77.0
13315,U1000,631,Dishwasher,Cleaning,view,,0,2023-05-05,161.0
13316,U1177,623,Bathroom Exhaust Fan,Bathroom,add_to_cart,,0,2024-08-29,
13317,U1418,2489,Drip Coffee Maker,Kitchen,wishlist,3.1,0,2024-09-08,
13318,U1030,778,Lawn Mower,Tools,add_to_cart,,0,2024-09-22,
13319,U1542,1126,Door Intercom,Security,purchase,4.9,1,2023-05-29,
13320,U0039,2545,Electric Blanket,Personal Care,view,,0,2023-08-22,122.0
13321,U0667,4307,Smoke Detector,Security,view,,0,2024-02-22,218.0
13322,U1758,566,Hedge Trimmer,Tools,purchase,3.0,1,2024-10-02,
13323,U0168,4289,Pressure Washer,Cleaning,add_to_cart,,0,2024-05-19,
13324,U0511,3185,Yogurt Maker,Kitchen,view,,0,2024-06-18,6.0
13325,U1492,2201,Angle Grinder,Tools,wishlist,5.0,0,2024-08-18,
13326,U0878,256,Fan,Climate,purchase,4.2,1,2024-08-28,
13327,U1780,1085,Bottle Sterilizer,Kitchen,view,,0,2023-03-26,56.0
13328,U0199,1794,Electric Drill,Tools,purchase,3.1,1,2023-06-15,
13329,U0495,4078,Smart Curtain Motor,Smart Home,view,,0,2024-10-05,276.0
13330,U0941,1969,Sewing Machine,Hobby,view,,0,2023-08-04,397.0
13331,U0791,2052,Carbon Monoxide Detector,Security,wishlist,4.7,0,2023-03-21,
13332,U0082,1232,Electric Toothbrush,Personal Care,view,,0,2024-12-08,481.0
13333,U0022,1561,Waffle Maker,Kitchen,view,,0,2024-07-03,15.0
13334,U1207,3025,Deep Fryer,Kitchen,view,,0,2024-09-09,40.0
13335,U1878,3993,Modem,Networking,view,,0,2023-10-21,155.0
13336,U0163,1398,Yogurt Maker,Kitchen,purchase,3.7,1,2023-12-17,
13337,U0403,3957,Jacuzzi Pump,Bathroom,wishlist,3.6,0,2023-07-15,
13338,U0882,3251,Sump Pump,Outdoor,view,,0,2024-11-20,76.0
13339,U0935,4721,Terrarium Heater,Pet,view,,0,2024-01-19,170.0
13340,U1573,1612,Sandwich Maker,Kitchen,view,,0,2023-12-11,184.0
13341,U1036,4227,RO Purifier,Bathroom,view,,0,2023-09-11,41.0
13342,U1903,2812,Chapati Maker,Kitchen,purchase,4.4,1,2024-10-15,
13343,U1258,227,RO Purifier,Bathroom,purchase,4.1,1,2023-09-24,
13344,U0758,3148,Smart Plug,Smart Home,view,,0,2024-07-09,32.0
13345,U0290,1187,Television,Entertainment,view,,0,2023-04-04,132.0
13346,U1501,3578,Water Flosser,Personal Care,view,,0,2024-03-08,53.0
13347,U0369,2679,Smart Refrigerator,Kitchen,wishlist,4.8,0,2023-11-28,
13348,U0462,2038,Sous Vide Cooker,Kitchen,view,,0,2024-04-20,152.0
13349,U0584,4088,Video Doorbell,Security,view,,0,2024-05-24,135.0
13350,U0030,3457,Aquarium Filter,Pet,view,,0,2023-01-23,157.0
13351,U1189,411,Scanner,Tools,purchase,5.0,1,2024-11-25,
13352,U0447,1152,Smart Washer,Laundry,wishlist,3.8,0,2023-02-02,
13353,U1064,2560,Foot Massager,Personal Care,purchase,3.4,1,2023-02-03,
13354,U0689,4438,Air Quality Monitor,Smart Home,wishlist,4.4,0,2023-05-21,
13355,U0641,2880,Handheld Vacuum,Cleaning,view,,0,2023-08-18,146.0
13356,U0827,3455,Wall Clock,Decor,view,,0,2023-12-09,220.0
13357,U0075,4283,Floor Polisher,Cleaning,view,,0,2023-08-07,38.0
13358,U0299,2695,Video Doorbell,Security,view,,0,2024-03-09,59.0
13359,U1240,1149,Landline Phone,Smart Home,view,,0,2024-01-26,198.0
13360,U1805,3805,Air Quality Monitor,Smart Home,add_to_cart,,0,2024-10-08,
13361,U0039,1401,Portable Air Conditioner,Climate,view,,0,2024-08-14,17.0
13362,U0084,1939,Smart Switch,Smart Home,view,,0,2024-04-06,87.0
13363,U0227,4193,Television,Entertainment,view,,0,2024-06-04,154.0
13364,U0935,956,Built In Oven,Kitchen,view,,0,2023-11-13,31.0
13365,U1889,4791,Alarm Clock,Decor,purchase,4.5,1,2023-09-25,
13366,U0931,2614,Paper Shredder,Tools,add_to_cart,,0,2024-08-04,
13367,U0573,2030,Aquarium Heater,Pet,add_to_cart,,0,2024-07-06,
13368,U0185,586,Scanner,Tools,purchase,3.2,1,2023-05-28,
13369,U0859,4270,Aquarium Heater,Pet,add_to_cart,,0,2023-09-18,
13370,U0080,2679,Smart Refrigerator,Kitchen,wishlist,5.0,0,2024-08-27,
13371,U1011,4439,Chainsaw,Tools,add_to_cart,,0,2023-02-25,
13372,U1384,2027,Portable Air Conditioner,Climate,wishlist,3.0,0,2024-09-21,
13373,U0315,1425,Home Automation Controller,Networking,purchase,2.7,1,2023-04-03,
13374,U1387,1390,Home Automation Controller,Networking,add_to_cart,,0,2024-05-24,
13375,U0583,75,Clock,Decor,wishlist,4.6,0,2023-12-19,
13376,U1445,384,Yogurt Maker,Kitchen,add_to_cart,,0,2023-07-12,
13377,U0024,2494,Attic Fan,Climate,wishlist,4.3,0,2023-12-11,
13378,U1823,4514,Laminator,Tools,view,,0,2024-04-18,54.0
13379,U0533,1915,Angle Grinder,Tools,purchase,3.1,1,2023-10-22,
13380,U0578,466,Weather Station,Smart Home,view,,0,2024-03-10,26.0
13381,U0295,4177,Home Automation Controller,Networking,view,,0,2023-09-28,20.0
13382,U0220,3211,Set Top Box,Entertainment,add_to_cart,,0,2023-05-06,
13383,U0373,2475,Range Hood,Kitchen,view,,0,2023-01-10,217.0
13384,U1601,1760,DVD Player,Entertainment,view,,0,2023-07-30,290.0
13385,U0006,2320,Smart Curtain Motor,Smart Home,purchase,4.6,1,2023-09-18,
13386,U1626,515,Portable Dishwasher,Cleaning,purchase,4.3,1,2023-03-27,
13387,U1101,3255,Dehumidifier,Climate,add_to_cart,,0,2023-07-03,
13388,U0504,1900,Streaming Device,Entertainment,add_to_cart,,0,2023-02-11,
13389,U0054,316,Streaming Device,Entertainment,purchase,5.0,1,2023-08-15,
13390,U1345,185,Weather Station,Smart Home,purchase,5.0,1,2023-12-25,
13391,U0432,215,Emergency Light,Security,view,,0,2024-04-18,88.0
13392,U0190,3177,Massage Chair,Personal Care,purchase,3.3,1,2024-09-27,
13393,U0883,2042,Kegerator,Hobby,view,,0,2023-11-21,4.0
13394,U1822,1563,Wall Clock,Decor,view,,0,2023-08-30,14.0
13395,U0615,1036,Hair Curler,Personal Care,wishlist,2.9,0,2024-10-14,
13396,U0866,3895,Alarm Clock,Decor,purchase,4.6,1,2023-09-19,
13397,U1929,1552,Espresso Machine,Kitchen,wishlist,5.0,0,2023-08-13,
13398,U0132,2990,Emergency Light,Security,view,,0,2024-07-16,303.0
13399,U1668,3058,Wall Clock,Decor,add_to_cart,,0,2024-11-23,
13400,U1386,3038,Foot Massager,Personal Care,view,,0,2024-04-03,37.0
13401,U1280,36,Drip Coffee Maker,Kitchen,add_to_cart,,0,2024-01-13,
13402,U0452,3016,Video Doorbell,Security,purchase,5.0,1,2023-09-21,
13403,U1664,849,Hair Dryer,Personal Care,purchase,2.0,1,2024-07-02,
13404,U1035,1494,Leaf Blower,Tools,view,,0,2024-12-05,68.0
13405,U0828,2533,Kombucha Maker,Hobby,add_to_cart,,0,2023-03-24,
13406,U0985,956,Built In Oven,Kitchen,purchase,2.6,1,2023-02-28,
13407,U0882,2169,RO Purifier,Bathroom,view,,0,2024-06-24,43.0
13408,U0195,1149,Landline Phone,Smart Home,purchase,2.7,1,2023-04-17,
13409,U0480,4209,Rowing Machine,Fitness,purchase,4.2,1,2023-04-07,
13410,U1115,4666,Air Cooler,Climate,view,,0,2024-08-26,9.0
13411,U0731,897,Freezer,Kitchen,wishlist,5.0,0,2023-02-11,
13412,U0088,2004,Cold Press Juicer,Kitchen,view,,0,2024-06-16,9.0
13413,U0703,1519,UV Water Purifier,Bathroom,wishlist,4.8,0,2024-02-15,
13414,U1745,1967,Smart Thermostat,Climate,purchase,3.3,1,2024-04-28,
13415,U1910,767,Router,Networking,purchase,4.9,1,2024-06-14,
13416,U0161,363,Pressure Washer,Cleaning,purchase,3.0,1,2023-08-17,
13417,U0579,1813,Steam Iron,Laundry,wishlist,4.3,0,2024-07-13,
13418,U1341,3153,Steam Cleaner,Cleaning,wishlist,3.1,0,2024-09-26,
13419,U0876,124,Meat Grinder,Kitchen,view,,0,2023-07-11,84.0
13420,U0464,2557,Clothesline Dryer,Laundry,add_to_cart,,0,2023-03-04,
13421,U1427,4268,Smart TV,Entertainment,view,,0,2023-12-20,207.0
13422,U0934,2032,RO Purifier,Bathroom,view,,0,2023-05-07,517.0
13423,U1319,1062,Food Dehydrator,Kitchen,view,,0,2023-01-12,220.0
13424,U0579,1317,Lint Remover,Laundry,view,,0,2024-01-26,32.0
13425,U1651,2193,Door Intercom,Security,purchase,4.5,1,2023-08-23,
13426,U0238,2997,Jacuzzi Pump,Bathroom,add_to_cart,,0,2023-02-09,
13427,U1559,1261,Wall Clock,Decor,wishlist,3.2,0,2023-04-03,
13428,U0687,1157,Electric Blanket,Personal Care,add_to_cart,,0,2023-04-28,
13429,U0635,3205,UPS,Power,view,,0,2024-11-13,93.0
13430,U0455,3012,Router,Networking,purchase,4.7,1,2024-11-12,
13431,U0459,900,Alarm Clock,Decor,wishlist,4.1,0,2023-01-23,
13432,U1143,1586,Rice Cooker,Kitchen,purchase,4.2,1,2024-12-26,
13433,U1258,4924,Panini Press,Kitchen,add_to_cart,,0,2024-07-01,
13434,U1666,2682,Trimmer,Personal Care,add_to_cart,,0,2023-06-29,
13435,U0660,4596,Floor Polisher,Cleaning,view,,0,2024-04-24,66.0
13436,U0758,3569,WiFi Extender,Networking,wishlist,4.6,0,2024-04-23,
13437,U1543,2753,Weather Station,Smart Home,purchase,2.7,1,2024-07-18,
13438,U0623,4346,Iron,Laundry,add_to_cart,,0,2024-02-10,
13439,U0199,4775,3D Printer,Hobby,wishlist,3.4,0,2023-08-15,
13440,U0312,1649,Smart Switch,Smart Home,view,,0,2023-10-09,0.0
13441,U1399,851,Sewing Machine,Hobby,wishlist,4.3,0,2023-12-27,
13442,U1784,2769,Smoke Detector,Security,wishlist,4.2,0,2024-09-16,
13443,U1304,4234,Exhaust Fan,Climate,view,,0,2023-03-10,178.0
13444,U0305,1225,Range Hood,Kitchen,add_to_cart,,0,2023-01-05,
13445,U0513,4203,Countertop Dishwasher,Cleaning,wishlist,3.4,0,2024-10-04,
13446,U1299,2714,Bidet Seat,Bathroom,purchase,4.8,1,2023-04-02,
13447,U1344,2303,WiFi Extender,Networking,view,,0,2023-04-10,46.0
13448,U0736,340,Jacuzzi Pump,Bathroom,view,,0,2023-11-07,28.0
13449,U0069,1010,Hot Dog Maker,Kitchen,view,,0,2024-10-10,74.0
13450,U0135,2171,Home Automation Controller,Networking,add_to_cart,,0,2023-04-16,
13451,U0402,2030,Aquarium Heater,Pet,view,,0,2023-01-02,36.0
13452,U0758,1563,Wall Clock,Decor,purchase,4.8,1,2024-02-09,
13453,U1460,1188,Portable Dishwasher,Cleaning,view,,0,2023-09-14,148.0
13454,U0037,561,UV Water Purifier,Bathroom,purchase,3.7,1,2023-02-13,
13455,U1286,4015,Smoke Detector,Security,add_to_cart,,0,2023-01-19,
13456,U1061,3096,Steam Cleaner,Cleaning,add_to_cart,,0,2023-07-13,
13457,U0523,4046,Electric Toothbrush,Personal Care,wishlist,4.4,0,2024-04-01,
13458,U0925,1689,Floor Polisher,Cleaning,purchase,3.7,1,2024-09-26,
13459,U0143,2606,Yogurt Maker,Kitchen,purchase,4.9,1,2024-02-03,
13460,U0768,3798,Window Cleaner Robot,Cleaning,add_to_cart,,0,2023-05-19,
13461,U1649,1199,Television,Entertainment,view,,0,2023-08-06,154.0
13462,U0358,4274,Tower Fan,Climate,view,,0,2024-12-25,58.0
13463,U0235,4993,Solar Panel Inverter,Power,purchase,2.3,1,2023-01-01,
13464,U0083,4002,Blu Ray Player,Entertainment,view,,0,2024-08-16,321.0
13465,U1249,2058,Hair Dryer,Personal Care,purchase,4.3,1,2023-01-30,
13466,U1157,2103,Epilator,Personal Care,view,,0,2024-08-20,571.0
13467,U1523,2993,Smart Bulb,Smart Home,purchase,4.2,1,2023-03-08,
13468,U1782,3490,Smart TV,Entertainment,wishlist,3.2,0,2023-05-25,
13469,U1038,3720,Water Dispenser,Kitchen,view,,0,2024-10-29,80.0
13470,U0331,2283,Attic Fan,Climate,purchase,4.2,1,2024-06-04,
13471,U0195,4595,Cooktop,Kitchen,add_to_cart,,0,2024-03-04,
13472,U1598,3662,Heating Pad,Personal Care,add_to_cart,,0,2023-09-11,
13473,U1486,3383,Massage Chair,Personal Care,view,,0,2023-03-07,58.0
13474,U1713,3074,Smart Switch,Smart Home,view,,0,2024-07-06,2.0
13475,U1424,539,Bathroom Exhaust Fan,Bathroom,wishlist,3.3,0,2023-02-26,
13476,U1618,4512,Router,Networking,purchase,4.0,1,2023-04-18,
13477,U1852,2458,Robot Vacuum,Cleaning,view,,0,2023-10-31,49.0
13478,U0247,4469,Digital Safe,Security,view,,0,2023-01-11,209.0
13479,U1614,742,Water Dispenser,Kitchen,add_to_cart,,0,2024-04-15,
13480,U0121,1453,Cotton Candy Machine,Hobby,purchase,4.4,1,2024-09-27,
13481,U1871,1376,Countertop Dishwasher,Cleaning,add_to_cart,,0,2023-01-13,
13482,U1297,2808,Water Boiler,Kitchen,purchase,3.6,1,2023-11-25,
13483,U0372,832,Washing Machine,Laundry,purchase,5.0,1,2024-10-15,
13484,U1137,2037,Massage Chair,Personal Care,add_to_cart,,0,2024-05-10,
13485,U0267,2523,Infrared Sauna,Fitness,purchase,3.9,1,2024-01-02,
13486,U1104,410,Sandwich Maker,Kitchen,view,,0,2023-03-01,20.0
13487,U0612,50,Air Fryer,Kitchen,add_to_cart,,0,2024-04-11,
13488,U1013,4828,Grill Microwave,Kitchen,view,,0,2023-03-06,571.0
13489,U0498,3035,Treadmill,Fitness,purchase,4.2,1,2024-07-27,
13490,U1471,4994,Hair Curler,Personal Care,purchase,4.1,1,2024-08-19,
13491,U0663,138,Built In Microwave,Kitchen,wishlist,5.0,0,2024-10-10,
13492,U0266,921,Projector,Entertainment,view,,0,2023-06-18,370.0
13493,U1457,1400,Jacuzzi Pump,Bathroom,purchase,4.7,1,2024-09-28,
